#{"t_start": 1736322987.0277905, "env_id": "highway-v0"}
r,l,t
205.260815,300,108.550857
204.194148,300,215.967768
220.027481,300,324.497222
200.027481,300,432.778432
220.160815,300,540.561724
220.027481,300,647.895654
216.260815,300,755.30004
220.027481,300,861.91983
