#{"t_start": 1736353667.3883, "env_id": "highway-v0"}
r,l,t
105.499449,138,51.101262
94.658923,130,100.981587
57.004696,77,130.508508
224.133357,300,245.405521
223.73347,300,361.370627
84.165985,114,403.87601
91.247476,122,448.901758
4.533466,7,451.518103
223.127477,300,564.471767
72.204696,100,603.098324
13.45692,19,610.016276
10.398513,14,615.268981
224.387953,300,732.34533
221.960815,300,851.304114
36.23803,51,871.844365
139.856282,189,946.046834
